"fac","hospital_name","folder_name","filename","local_path","doc_date","classification","confidence","reasoning","prescreen","ocr_time_s","llm_time_s","word_count","text_preview"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2025-01-01_board_minutes_yearonly_v2.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2025-01-01_board_minutes_yearonly_v2.pdf","2025-01-01","MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block, and ends with a closing statement.",NA,6.6,5.86,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, November 26, 2024 In the Boardroom TIME: 5:00 p.m. PRESENT: Ms. P. Hilderley (Chair), Ms. T. Crockford, Mr. R. Mitchell, Ms. J. Soden, Mr. D. Wallet,"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2023-01-01_board_minutes_yearonly.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2023-01-01_board_minutes_yearonly.pdf","2023-01-01","MinutesOnly","high","The document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,3.51,6.85,700,"BOARD OF TRUST DATE: Tuesday, January 31, 2023 BOARDROOM TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Ms. J. Sandhu, Ms. P. Wettlaufer, Ms. T. Crockford, Ms. P. Hilderley, Ms. C. Smart, Mr. P. Lang"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2023-01-01_board_minutes_yearonly_v2.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2023-01-01_board_minutes_yearonly_v2.pdf","2023-01-01","MinutesOnly","high","The document contains a 'BOARD OF TRUST' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,5.59,7.1,700,"BOARD OF TRUST DATE: Tuesday, February 28, 2023 BOARDROOM TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Ms. J. Sandhu, Ms. J. Soden, Dr. A. Bigham, Ms. D. Westcar, Ms. P. Wettlaufer, Ms. P. Hilderle"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2023-01-01_board_minutes_yearonly_v3.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2023-01-01_board_minutes_yearonly_v3.pdf","2023-01-01","MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block, and ends at an adjournment statement.",NA,6.68,6.07,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, March 28, 2023 BOARDROOM TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Ms. J. Sandhu, Ms. J. Soden, Dr. A. Bigham, Ms. D. Westcar, Ms. P. Hilderley"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2023-01-01_board_minutes_yearonly_v4.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2023-01-01_board_minutes_yearonly_v4.pdf","2023-01-01","MinutesOnly","high","The document contains a 'BOARD OF TRUST' header with a past meeting date, an explicit attendance block immediately following it, and ends at the adjournment statement.",NA,5.65,6.88,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, April 25, 2023 BOARDROOM TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Ms. J. Sandhu, Ms. J. Soden, Ms. D. Westcar, Ms. P. Wettlaufer, Ms. P. Hilde"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2022-01-01_board_minutes_yearonly.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2022-01-01_board_minutes_yearonly.pdf","2022-01-01","MinutesOnly","high","The document contains a 'BOARD OF TRUST' header with a past meeting date, an explicit attendance block labeled 'PRESENT:', and ends with a closing statement.",NA,3.12,6.89,700,"BOARD OF TRUST DATE: Tuesday, January 25, 2022 Via WEBEX TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Ms. D. Westcar, Ms. P. Hilderley, Ms. C. Smart, Mr. P. Lang, Ms. K. Lavelle, Dr. A. Bigham, Mr."
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2022-01-01_board_minutes_yearonly_v2.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2022-01-01_board_minutes_yearonly_v2.pdf","2022-01-01","MinutesOnly","high","The document contains a 'BOARD OF TRUST' header with a past meeting date, an explicit attendance block immediately following it, and ends at an adjournment statement.",NA,5.2,6.98,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, February 22, 2022 Via WEBEX TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Mr. R. Shaheen, Ms. D. Westcar, Ms. P. Hilderley, Ms. C. Smart, Mr. P. La"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2022-01-01_board_minutes_yearonly_v3.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2022-01-01_board_minutes_yearonly_v3.pdf","2022-01-01","MinutesOnly","high","The document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,4.72,6.72,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, March 29, 2022 Via WEBEX TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Mr. R. Shaheen, Ms. P. Wettlaufer, Dr. K. Green, Ms. D. Westcar, Ms. C. Wils"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2022-01-01_board_minutes_yearonly_v4.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2022-01-01_board_minutes_yearonly_v4.pdf","2022-01-01","MinutesOnly","high","The document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,6.72,6.52,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, April 26, 2022 Via WEBEX TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Ms. P. Hilderley, Mr. D. McKay Mr. R. Shaheen, Ms. P. Wettlaufer, Ms. D. Wes"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2022-01-01_board_minutes_yearonly_v5.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2022-01-01_board_minutes_yearonly_v5.pdf","2022-01-01","MinutesOnly","high","The document contains a 'BOARD OF TRUST' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,5.62,7.13,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, May 31, 2022 Via WEBEX TIME: 5:00 p.m. PRESENT: Ms. B. Taylor (Chair), Ms. P. Hilderley, Mr. D. McKay Mr. R. Shaheen, Ms. P. Wettlaufer, Ms. D. Westc"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2022-01-01_board_minutes_yearonly_v6.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2022-01-01_board_minutes_yearonly_v6.pdf","2022-01-01","MinutesOnly","high","The document contains a 'BOARD OF TRUST' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,4.61,7.17,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, June 28, 2022 Via WEBEX TIME: 12:00 p.m. PRESENT: Ms. B. Taylor (Chair), Ms. P. Hilderley, Mr. D. McKay, Ms. P. Wettlaufer, Ms. D. Westcar, Ms. C. Sm"
"890","WOODSTOCK WOODSTOCK HOSPITAL","890_WOODSTOCK_WOODSTOCK_HOSPITAL","2022-01-01_board_minutes_yearonly_v7.pdf","roles/minutes/outputs/extracted/890_WOODSTOCK_WOODSTOCK_HOSPITAL/2022-01-01_board_minutes_yearonly_v7.pdf","2022-01-01","MinutesOnly","high","The document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,5.61,6.82,700,"@ WOODSTOCK HOSPITAL BOARD OF TRUST DATE: Tuesday, September 27, 2022 BOARDROOM TIME: 5:00 p.m. PRESENT: Ms. P. Hilderley (Acting Chair), Ms. J. Sandhu, Mr. D. McKay, Ms. D. Westcar, Ms. C. Smart, Mr."
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2025-11-26_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2025-11-26_board_minutes.pdf","2025-11-26","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a SUMMARY FORMAT TITLE",NA,3.05,4.74,483,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary November 26, 2025 Nancy Sanders, Chair, called the meeting to order at 5:00 p.m. on November 26, 2025. APPROVAL OF CONSENT AGE"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2025-09-25_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2025-09-25_board_minutes.pdf","2025-09-25","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,2.32,4.41,414,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary September 25, 2025 Nancy Sanders, Chair, called the meeting to order at 6:29 p.m. on September 25, 2025 APPROVAL OF CONSENT AG"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2025-06-12_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2025-06-12_board_minutes.pdf","2025-06-12","SomethingElse","high","Document contains 'Meeting Summary' in the title.",NA,1.2,3.22,220,"Oak Valley Health Oak Valley Health - Regular Board Meeting Meeting Summary June 12, 2025 Nancy Sanders, Chair, called the meeting to order at 5:04 p.m. on June 12, 2025. APPROVAL OF CONSENT AGENDA Th"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2025-06-12_board_minutes_v2.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2025-06-12_board_minutes_v2.pdf","2025-06-12","SomethingElse","high","Document contains 'Meeting Summary' in the title.",NA,0.99,2.81,151,"Oak Valley Health Oak Valley Health Special Board Meeting Meeting Summary June 12, 2025 Nancy Sanders, Chair, called the meeting to order at 6:16 p.m. on June 12, 2025. APPROVAL OF CONSENT AGENDA The "
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2025-05-21_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2025-05-21_board_minutes.pdf","2025-05-21","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,2.94,4.69,450,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary May 21, 2025 Nancy Sanders, Chair, called the meeting to order at 5:00 p.m. on May 21, 2025. APPROVAL OF CONSENT AGENDA The Bo"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2025-03-27_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2025-03-27_board_minutes.pdf","2025-03-27","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a summary format title.",NA,3.22,5.06,525,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary March 27, 2025 Nancy Sanders, Chair, called the meeting to order at 5:01 p.m. on March 27, 2025. APPROVAL OF CONSENT AGENDA Th"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2025-01-30_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2025-01-30_board_minutes.pdf","2025-01-30","SomethingElse","high","Document contains a 'Meeting Summary' title in the header.",NA,1.84,3.53,272,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary January 30, 2025 Nancy Sanders, Chair, called the meeting to order at 5:00 p.m. on January 30, 2025. APPROVAL OF CONSENT AGEND"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-11-28_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-11-28_board_minutes.pdf","2024-11-28","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,2.36,4.45,425,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary November 28, 2024 Nancy Sanders, Chair, called the meeting to order at 5:00 p.m. on November 28, 2024. APPROVAL OF CONSENT AGE"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-09-26_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-09-26_board_minutes.pdf","2024-09-26","SomethingElse","high","Document contains a 'Meeting Summary' in the header, which is a summary format title.",NA,3.28,5.21,552,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary September 26, 2024 Nancy Sanders, Chair, called the meeting to order at 5:02 p.m. on September 26, 2024 APPROVAL OF CONSENT AG"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-07-25_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-07-25_board_minutes.pdf","2024-07-25","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a SUMMARY FORMAT TITLE.",NA,0.86,3.11,122,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary July 25, 2024 Nancy Sanders, Chair, called the meeting to order at 8:01 am on July 25, 2024. APPROVAL OF CONSENT AGENDA The Bo"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-06-13_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-06-13_board_minutes.pdf","2024-06-13","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a SUMMARY FORMAT TITLE.",NA,0.95,3.19,138,"Oak Valley Health Oak Valley Health Special Board Meeting Meeting Summary June 13, 2024 Nancy Sanders, Chair, called the meeting to order at 6:03 p.m. on June 13, 2024. APPROVAL OF CONSENT AGENDA The "
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-06-13_board_minutes_v2.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-06-13_board_minutes_v2.pdf","2024-06-13","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a SUMMARY FORMAT TITLE.",NA,0.7,2.94,77,"Oak Valley Health Oak Valley Health Board Meeting Meeting Summary June 13, 2024 Mike Arnew, Chair, called the meeting to order at 5:11 pm on June 13,2024. APPROVAL OF CONSENT AGENDA The Board approved"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-05-30_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-05-30_board_minutes.pdf","2024-05-30","SomethingElse","high","The document contains a 'Meeting Summary' in the title, which is a critical signal for SomethingElse.",NA,3.05,5.34,478,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary May 30, 2024 Mike Arnew, Chair, called the meeting to order at 5:00 p.m. on May 30, 2024 APPROVAL OF CONSENT AGENDA The Board "
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-04-25_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-04-25_board_minutes.pdf","2024-04-25","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a SUMMARY FORMAT TITLE.",NA,0.77,3.05,96,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary April 25, 2024 Mike Arnew, Chair, called the meeting to order at 4:00 p.m. on April 25, 2024 APPROVAL OF CONSENT AGENDA The Bo"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-03-26_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-03-26_board_minutes.pdf","2024-03-26","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,3.09,4.8,460,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary March 26, 2024 Mike Arnew, Chair, called the meeting to order at 5:00 p.m. on March 26, 2024 APPROVAL OF CONSENT AGENDA The Bo"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2024-01-25_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2024-01-25_board_minutes.pdf","2024-01-25","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a condensed-format title.",NA,2.39,4.58,451,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary January 25, 2024 Mike Arnew, Chair, called the meeting to order at 5:00 p.m. on January 25, 2024. APPROVAL OF CONSENT AGENDA T"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2023-11-30_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2023-11-30_board_minutes.pdf","2023-11-30","SomethingElse","high","Document contains 'Meeting Summary' in the title and lacks a dedicated attendance block with named individuals.",NA,3.48,5.47,625,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary November 30, 2023 Mike Arnew, Chair, called the meeting to order at 5:00 p.m. on November 30, 2023. APPROVAL OF CONSENT AGENDA"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2023-09-28_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2023-09-28_board_minutes.pdf","2023-09-28","SomethingElse","high","The document contains a 'Meeting Summary' in the title, which is a critical rule for SomethingElse classification.",NA,3.28,5.5,561,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary September 28, 2023 Nancy Sanders, Chair, called the meeting to order at 5:30 p.m. on September 28, 2023. APPROVAL OF CONSENT A"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2023-06-29_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2023-06-29_board_minutes.pdf","2023-06-29","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a SUMMARY FORMAT TITLE.",NA,0.85,3.1,108,"Oak Valley Health Oak Valley Health Special Board Meeting Meeting Summary June 29, 2023 Mike Arnew, Chair, called the meeting to order at 8:18 am on June 19, 2023. APPROVAL OF CONSENT AGENDA The Board"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2023-06-15_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2023-06-15_board_minutes.pdf","2023-06-15","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,1.02,3.36,167,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary June 15, 2023 Mike Arnew, Chair, called the meeting to order at 5:00 p.m. on June 15, 2023. APPROVAL OF CONSENT AGENDA The Boa"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2023-06-15_board_minutes_v2.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2023-06-15_board_minutes_v2.pdf","2023-06-15","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a summary format title.",NA,1.55,3.24,161,"Oak Valley Health Oak Valley Health Special Board Meeting Meeting Summary June 15, 2023 Mike Arnew, Chair, called the meeting to order at 6:08 p.m. on June 15, 2023. APPROVAL OF CONSENT AGENDA The Boa"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2023-05-01_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2023-05-01_board_minutes.pdf","2023-05-01","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,3.33,5.36,574,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary May 25, 2023 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on May 25, 2023. APPROVAL OF CONSENT AGENDA The Board"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2023-03-01_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2023-03-01_board_minutes.pdf","2023-03-01","SomethingElse","high","The document contains a 'Meeting Summary' in the title, which is a structural signal indicating that this is not a full record of minutes.",NA,3.4,6.08,594,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary March 30, 2023 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on March 30, 2023. APPROVAL OF CONSENT AGENDA The B"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2023-01-26_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2023-01-26_board_minutes.pdf","2023-01-26","SomethingElse","high","Document contains a 'Meeting Summary' in the header, which is a SUMMARY FORMAT TITLE.",NA,2.09,3.88,287,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary January 26, 2023 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on January 26, 2023. APPROVAL OF CONSENT AGENDA T"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-11-24_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-11-24_board_minutes.pdf","2022-11-24","SomethingElse","high","The document contains a 'Meeting Summary' in the title, which is a SUMMARY FORMAT TITLE.",NA,4.14,57.58,700,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary November 24, 2022 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on November 24, 2022 APPROVAL OF CONSENT AGENDA "
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-09-29_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-09-29_board_minutes.pdf","2022-09-29","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,3.34,4.91,501,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary September 29, 2022 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on September 29, 2022 APPROVAL OF CONSENT AGEND"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-08-09_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-08-09_board_minutes.pdf","2022-08-09","SomethingElse","high","The document contains a 'Meeting Summary' in the header, which is a SUMMARY FORMAT TITLE.",NA,2.11,3.92,309,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary August 9, 2022 Mike Arnew, Chair, called the meeting to order at 4:00 p.m. on August 9, 2022 APPROVAL OF CONSENT AGENDA The Bo"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-06-23_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-06-23_board_minutes.pdf","2022-06-23","SomethingElse","high","Document contains a 'Meeting Summary' title in the header, which is a summary format title.",NA,1.73,3.46,164,"Oak Valley Health Oak Valley Health Special Board Meeting Meeting Summary June 23, 2022 Mike Arnew, Chair, called the meeting to order at 4:10 p.m. on June 23, 2022. APPROVAL OF CONSENT AGENDA The Boa"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-06-23_board_minutes_v2.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-06-23_board_minutes_v2.pdf","2022-06-23","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,1.06,3.26,167,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary June 23, 2022 Mike Arnew, Chair, called the meeting to order at 3:00 p.m. on June 23, 2022. APPROVAL OF CONSENT AGENDA The Boa"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-05-26_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-05-26_board_minutes.pdf","2022-05-26","SomethingElse","high","Document title contains 'Meeting Summary'",NA,4.74,4.95,700,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary May 26, 2022 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on May 26, 2022. APPROVAL OF CONSENT AGENDA The Board"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-04-28_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-04-28_board_minutes.pdf","2022-04-28","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a SUMMARY FORMAT TITLE.",NA,0.9,3.04,106,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary April 28, 2022 Rhonda English, Acting Chair, called the meeting to order at 4:00 p.m. on April 28, 2022. APPROVAL OF CONSENT A"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-03-31_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-03-31_board_minutes.pdf","2022-03-31","SomethingElse","high","Document contains 'Meeting Summary' in the title and lacks a dedicated attendance block with named individuals.",NA,3.88,5.16,550,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary March 31, 2022 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on March 31, 2022. APPROVAL OF CONSENT AGENDA The B"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2022-01-27_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2022-01-27_board_minutes.pdf","2022-01-27","SomethingElse","high","Document contains 'Meeting Summary' in the header and lacks a dedicated attendance block with named individuals.",NA,2.31,4.55,433,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary January 27, 2022 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on January 27, 2022. APPROVAL OF CONSENT AGENDA T"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2021-11-25_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2021-11-25_board_minutes.pdf","2021-11-25","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a summary format title.",NA,2.91,4.54,480,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary November 25, 2021 Mike Arnew, Chair, called the meeting to order at 5:30 p.m. on November 25, 2021. APPROVAL OF CONSENT AGENDA"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2021-09-30_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2021-09-30_board_minutes.pdf","2021-09-30","SomethingElse","high","Document contains 'Meeting Summary' in the title, which is a summary format title.",NA,2.19,4.41,426,"Oak Valley Health Oak Valley Health Regular Board Meeting Meeting Summary September 30, 2021 Mike Arnew, Chair, called the meeting to order at 5:33 p.m. on September 30, 2021. APPROVAL OF CONSENT AGEN"
"905","OAK VALLEY HEALTH","905_OAK_VALLEY_HEALTH","2021-07-29_board_minutes.pdf","roles/minutes/outputs/extracted/905_OAK_VALLEY_HEALTH/2021-07-29_board_minutes.pdf","2021-07-29","SomethingElse","high","Document contains 'Meeting Summary' in the header, which is a summary format title.",NA,0.89,3.25,149,"Markham Stouffville Hospital Special Regular Board Meeting Meeting Summary July 29, 2021 Mr. Mike Arnew, Chair, called the meeting to order at 4:00 p.m. on July 29, 2021. APPROVAL OF CONSENT AGENDA Th"
