accounting_period,report_mapping_id,fac_rollup,ind01,ind02,ind03,ind04,ind05,ind06,ind07,ind08,ind09,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,ind22,ind23,ind24,ind25,ind26,ind27,ind28,ind29,ind30,ind31,ind32,ind33,ind34,ind35,ind36,ind37,ind38,ind39,ind40,ind41,ind42,ind43,ind44,ind45,ind46,ind47,ind48,ind49,ind50,ind51,ind52,ind53,ind54,ind55,ind56,ind57,ind58,ind59,ind60,ind61,ind62,ind63,ind64,ind65,ind66,ind67,ind68,ind69,ind70,ind71,ind72,ind73,ind74
2021/2022YE,4,701,603790385,567209718,0.0602836558,0.0626505382,0.0691799875,0.0933310526,3.0860666822,363435522,0.2907188481,,29.904805746,0.4922235083,0.0745997474,0.0479432926,0.0383876191,0.0410338727,0.1223450027,0.0259334734,0.0885036903,,0.0117767644,0.0029901172,0.0542629121,,739.51661681,44.19020778,111.49114163,48.126973099,0.1549445752,,0.1112098901,0.0200447772,0.139188359,,3285.9271795,307.64512821,2958.6917949,0.0433070403,0.9004130747,0.8359483518,0.0496251304,0.0416087762,0.024688826,0.0378324802,144236,14326,10680,8083,30124,,207449,5378,19467,24845,482.15342466,175986,101408,310954,588348,,,,,,,,,,,,,,,
2021/2022YE,4,704,67617329,63061886,0.0668593094,0.0673488668,0.0673488668,0.0684002433,1.7573279347,8018467,,,18.173771493,0.4879553752,0.2244937536,0.0381970657,0.0299169021,0.0134580672,0.0747545963,0.0544569738,0.0230631598,,0.0032578825,,0.0504462238,,672.81615479,54.781476122,121.85994955,51.377003146,0.1718254287,,0.0864951084,0.0208239373,0.0782955718,,323.01897436,39.652820513,274.82051282,0.035204159,0.8507875222,0.5950632462,0.0588269371,0.0434540016,0.0429648133,0.0432296541,16975,709,,1336,,,19020,702,3660,4362,87.991780822,32117,,27047,59164,,,,,,,,,,,,,,,
2021/2022YE,4,707,109063599,109080318,-0.000152194,-0.00022932,-0.000180517,0.0605115347,1.3251189404,8590107,0.1317760458,,13.516244813,0.6067411153,0.1364365749,0.0444002972,0.0457427351,0.0194872569,0.0597885794,0.0291562238,0.0214127816,,0.0079234412,0.0000447826,0.028866212,,507.75422745,43.343548153,92.525852386,51.106204745,0.111195247,,0.1124655272,0.0231108737,0.0634624957,,680.25128205,92.87025641,586.89076923,0.0142546325,0.8627558444,0.6327747482,0.0572076163,0.0246158788,0.0224723721,0.023822673,33886,1701,3115,5347,12813,,56862,1294,4999,6293,98.463013699,35939,10272,93628,139839,,,,,,,,,,,,,,,
2021/2022YE,4,709,24661376,24448575,0.008628918,0.0093598934,0.0093598934,0.1556918397,2.0764172303,2682365,,-0.004350709,48.77437622,0.5709173061,0.1214269149,0.0188270708,0.0624142415,0.0118982328,0.0871106154,0.0142073527,0.0488317397,,0.0102345445,0.0007644804,0.0533675011,,489.54571887,50.173250451,90.751170364,49.524675088,0.1370708605,,0.1119369627,0.0393921378,0.1009440438,,151.95435897,10.785641026,141.16871795,0.0332724739,0.9290205224,0.6608950476,0.0296031266,0.0285168761,0.0216140065,0.0259172254,5039,,,,4935,,9974,92,1083,1175,34.58630137,12624,,17527,30151,,,,,,,,,,,,,,,
2021/2022YE,4,714,443699288,402714213,0.0910980611,0.0935164419,0.1209601023,0.1757361439,1.6053749662,59296530,,-0.610376906,12.185934222,0.5442532191,0.0834949221,0.0306089949,0.0971143426,0.0099364153,0.0584798273,0.0494554183,0.0560646869,,0.0399069324,0.000347231,0.0303380101,,547.27556617,51.125679076,94.393554342,49.292304897,0.1288773015,,0.1452768669,0.0174049923,0.0730033144,,2470.2128205,369.34564103,2063.5635897,0.0618350132,0.835378868,0.6794518158,0.0596151131,0.021019985,0.0197324791,0.0206424221,8996,,78352,33897,33887,,155132,1257,19438,20695,130.59452055,47667,2513,369643,419823,,,,,,,,,,,,,,,
2021/2022YE,4,718,243503991,242950490,0.0022594527,0.0065091815,0.0070662313,0.0896974394,1.4812591502,41161713,0.2040048332,-0.021316264,19.495698937,0.5555551606,0.0967286725,0.0518590748,0.0464802704,0.0395270819,0.0743781871,0.038668088,0.050973632,,0.0112844778,0.0013247892,0.0332205656,,665.647119,41.680928482,110.36128755,53.383697798,0.1271950451,,0.1045300724,0.0360731887,0.0816445513,,1376.3138462,162.6174359,1203.6287179,0.0136000571,0.8745307048,0.8301922518,0.0540152041,0.0325064761,0.0247882755,0.0308152596,71681,7242,6147,6820,13401,,105291,3622,9955,13577,139.00547945,50737,11063,173604,235404,,,,,,,,,,,,,,,
2021/2022YE,4,719,7428060,7246075,0.0242519651,0.032457912,0.0331090094,0.1782880052,1.2694394267,450614,,,37.199442581,0.7034013656,0.0092205486,0.0122565894,0.1021980449,0.001263825,0.0398648961,0.017668819,0.0313336094,,0.0047081291,0.0010330907,0.0770510821,,457.01013053,69.524839275,80.046476833,56.444041579,0.1571142492,,0.2273826859,0.0380642135,0.0462104926,,47.805641026,0.0000101,43.605128205,0.0037437916,0.9121335321,0.8400687876,0.0173574804,0.0754527584,0.0599297179,0.07192973,1900,,,,,3233,5133,,,,5.8191780822,2124,1,,2125,,,,,,,,,,,,,,,
2021/2022YE,4,723,9377726,8974085,0.0427187941,0.0430287592,0.0430287592,0.0993154417,1.4715504095,4133319,,,92.475798422,0.6225716313,0.1045009984,0.0150116993,0.0635282456,0.0070025333,0.0443965484,0.0359438483,0.0201099401,,0.0121583179,,0.0747762374,,317.28020211,64.477032614,87.406367242,47.282242014,0.1312474517,,0.1681930279,0.0186076143,0.0462808561,,61.84,0.0000101,56.895897436,0.0022390288,0.9200500879,0.6868485205,0.0482051146,0.0483381676,0.0329130723,0.0425445301,1822,,,,,6886,8708,,,,9.9890410959,3646,,68,3714,,,,,,,,,,,,,,,
2021/2022YE,4,724,10337698,10212097,0.0119635108,0.0077205073,0.0077205073,0.0850516237,2.5294176771,2221600,,,39.641870086,0.5266447965,0.1647337801,0.0131507217,0.0567481095,0.006824812,0.0610979448,0.0454913265,0.0623285279,,0.0182483198,,0.0447316613,,367.71466106,49.019092661,107.81381363,51.898063338,0.1349768202,,0.138888595,0.0240494944,0.0697575797,,57.288205128,7.08,50.195384615,0.0343549384,0.8761905614,0.6203966654,0.0553847947,0.0498492287,0.0781158795,0.0601573346,4698,,,,1011,,5709,,23,23,15.290410959,5581,,8209,13790,,,,,,,,,,,,,,,
2021/2022YE,4,726,80147065,79694583,0.0056102742,0.0065674379,0.0065674379,0.0569400287,0.8518920084,-4404334,,,23.392838137,0.6063305502,0.0605687005,0.0439141145,0.0592467057,0.0289233282,0.0624374383,0.0322447424,0.039146197,,0.0058909181,0.0014420063,0.059855299,,546.50044692,55.142436511,95.000900586,49.974180335,0.1510522834,,0.1248302047,0.0243300639,0.0662055753,,517.57128205,70.998974359,445.06564103,0.0249700395,0.8599117773,0.7036362851,0.0497470195,0.0783605851,0.0350851912,0.062814662,27034,1665,,4321,6448,,39468,195,5004,5199,136.70410959,49897,8510,11876,70283,,,,,,,,,,,,,,,
2021/2022YE,4,732,26605348,26182344,0.0157434534,0.009042564,0.0158992094,0.1783406479,1.5500587862,3987457,,,8.8962980204,0.499074503,0.1098644803,0.0617035256,0.067106735,0.0135265083,0.0767336591,0.0413590191,0.0463535594,,0.0099135752,0.0010754698,0.0732889652,,520.27856757,67.538060104,92.838981833,50.192056207,0.1648295417,,0.1285959808,0.0392971397,0.0931019427,,139.99641026,13.282564103,126.71384615,0.0495177532,0.9051221094,0.4042508672,0.0274297846,0.0344310649,0.0213820304,0.0275320807,5069,,,,488,,5557,,4243,4243,52.320547945,19097,,8685,27782,,,,,,,,,,,,,,,
2021/2022YE,4,734,18343610,18479996,-0.007375992,-0.007432911,-0.007432911,0.072227386,1.3916560359,1144247,,,21.453054012,0.5998059732,0.1366453066,0.020099831,0.0520118294,0.0103465394,0.0545946692,0.0410953644,0.0292882396,,0.0101775053,,0.0459347418,,479.66124179,104.1505744,87.260049987,47.011852956,0.1275689643,,0.1515635036,0.0206171634,0.0573565082,,124.56051282,17.551282051,107.00923077,0.0377573664,0.8590943337,0.5548235869,0.0873681945,0.0444501829,0.0349372083,0.0396644795,7312,,,,,,7312,,1454,1454,43.2,15768,,16050,31818,,,,,,,,,,,,,,,
2021/2022YE,4,736,482433378,478764484,0.0075679134,0.0102533297,0.0105702263,0.0603971477,1.0149264509,2248007,0.0753479787,-0.001816817,14.707498647,0.565652566,0.0761800945,0.0902638918,0.0579541846,0.0578601121,0.0562116378,0.0059447063,0.0198993533,,0.0145488597,0.0182901126,0.0371944814,,753.95342513,29.951350223,107.86853519,52.151485022,0.0941026469,,0.0884612533,0.0191658478,0.0592591595,,2764.2435897,328.10871795,2388.954359,0.0210208119,0.8642343851,0.8263489249,0.0664053456,0.0364140118,0.0246030478,0.0336100629,135713,9268,11974,5004,9191,,171150,7162,22959,30121,300.5369863,109696,42936,257957,410589,,,,,,,,,,,,,,,
2021/2022YE,4,739,9902325,9650120,0.0249541469,0.0081458432,0.0083025217,0.1339514589,1.3743124581,479431,0.0583717586,,61.800186993,0.708304303,0.0229952509,0.0067555436,0.0891781811,0.0080228082,0.0630538099,0.0045991084,0.0558491706,,0.0051502448,0.0009803477,0.0351112317,,326.21248808,48.65128694,71.578572586,46.344342407,0.1278330317,,0.1910776642,0.0174969632,0.0710879743,,80.803589744,10.730769231,70.072820513,0.032411609,0.8671993501,0.7121342164,0.0594597355,0.0311494664,0.0180663166,0.0264731167,3066,,,,200,7224,10490,,,,11.490410959,4194,,1,4195,,,,,,,,,,,,,,,
2021/2022YE,4,745,162086046,153600462,0.0521047987,0.0503354488,0.0506843913,0.0551368909,1.2963045067,8408713,,,26.581142334,0.6326153564,0.0797988961,0.0655075979,0.0384717853,0.0377584784,0.0586041075,0.0262417924,0.0263960449,,-0.000944717,0.0006878242,0.0348628344,,660.91163396,35.812450606,92.767173793,51.987944422,0.1119049009,,0.0874634114,0.0187166185,0.062128816,,987.53538462,106.47179487,878.19846154,0.0017889628,0.8892830325,0.6715630665,0.0413683667,0.0391637588,0.0351944391,0.0378555836,47313,2432,7643,2402,2920,,62710,1644,8138,9782,130.69041096,47702,21329,95169,164200,,,,,,,,,,,,,,,
2021/2022YE,4,751,296687501,293184127,0.0115964692,0.0102726212,0.0124597958,0.319025595,1.1154548709,10318821,0.0372971813,-0.029150312,32.379029473,0.6323165818,0.0379475318,0.0303025787,0.060440073,0.0346081876,0.0745929219,0.0519030596,0.0182781624,,0.0042902227,,0.0553206804,,1226.7797334,51.243384262,87.253468272,54.329700799,0.1278525842,,0.0921464502,0.0210487931,0.0891163123,,1824.8041026,334.51076923,1471.2025641,0.0020331478,0.8062249323,0.696617463,0.0526602058,0.0210353586,0.0267602034,0.0223701214,34522,6774,,,,,41296,2042,5038,7080,183.91232877,67128,19181,210049,296358,,,,,,,,,,,,,,,
2021/2022YE,4,753,243501891,240585634,0.0118913463,0.0118334917,0.0120048005,0.127278104,1.4536274072,24245758,,-0.144428097,36.81089659,0.6016656264,0.0938696599,0.0443371503,0.0315245177,0.0156262525,0.0697720781,0.0677324205,0.0391245613,,0.0032695398,0.0026948692,0.0303833242,,623.1767244,33.64677299,94.955408559,50.81643203,0.1396558589,,0.1003205124,0.0291153094,0.0763304137,,1525.1092308,266.65230769,1253.6117949,0.0613247024,0.8219816454,0.7437374871,0.0525377768,0.0536221494,0.0500104801,0.0525194311,72660,3505,17330,6971,,,100466,2381,19006,21387,140.90958904,51432,6101,134920,192453,,,,,,,,,,,,,,,
2021/2022YE,4,763,98305415,96999129,0.0131328787,0.0390075004,0.0428521063,0.105283434,1.0148603632,273706,,,43.740343517,0.5530085846,0.1432127069,0.0414780177,0.0331044094,0.0379632582,0.0466355972,0.0892092471,0.026693435,,0.005013061,,0.023681683,,654.80770442,49.955022567,99.634370656,48.144737265,0.0947709723,,0.1174775667,0.0236395087,0.049438313,,591.22410256,100.35025641,490.29025641,0.002753204,0.8292798861,0.6301454652,0.0616857276,0.0227053383,0.0389545872,0.0291035674,22136,1625,3771,6990,4427,,38949,1136,5649,6785,80.482191781,29376,2683,35481,67540,,,,,,,,,,,,,,,
2021/2022YE,4,768,12781546,12426676,0.0275488681,0.0247467559,0.0277580576,0.0981529151,3.6547934785,6442313,,,46.35782826,0.550931332,0.1574953007,0.0108156896,0.0541181493,0.0133188563,0.0742674329,0.0579252185,0.0438912816,,0.0021199284,,0.0351168107,,367.64872305,85.939287353,92.467415915,48.133163042,0.0952779976,,0.1345298288,0.048093132,0.0817756578,,76.28974359,6.0097435897,70.28,0.0169529123,0.9212247504,0.4065652111,0.0368633199,0.0346830341,0.047982528,0.0430159762,3373,,,,3166,,6539,,,,24.460273973,8928,,4220,13148,,,,,,,,,,,,,,,
2021/2022YE,4,771,369173554,366807947,0.0063628343,0.0083470702,0.0085127592,0.0615082872,1.2575149787,26700704,0.0241970105,-0.184384643,20.253753137,0.5550492354,0.1065058364,0.0652722639,0.037520157,0.0675835866,0.0618773638,0.0414854878,0.0195372736,,0.0044489604,0.0006755085,0.0400443266,,600.56916379,30.159488696,108.34064211,51.708806236,0.1055164088,,0.0869623156,0.0138448945,0.0649825515,,2079.2882051,263.97025641,1795.8230769,0.0002148585,0.8636720357,0.7003506655,0.0577463121,0.0274763317,0.019937147,0.0251605704,116282,8415,9517,11846,15446,,161506,4901,22377,27278,221.84109589,80972,36354,140223,257549,,,,,,,,,,,,,,,
2021/2022YE,4,777,253945221,251051248,0.0112999792,0.0113582869,0.0117144774,0.1029550448,1.0844348401,7841839,,-0.052305482,38.115898593,0.610257877,0.0798264858,0.0484182019,0.0684269228,0.0176805177,0.0769377758,0.031606004,0.0387429965,,0.0045296327,0.0009865177,0.0225870682,,579.67667125,36.573422115,91.896984722,50.916417059,0.1577950662,,0.0967543953,0.0201245577,0.0849314048,,1606.7097436,210.52923077,1394.8958974,0.0295280841,0.8681691905,0.6810587536,0.0439525592,0.0232289769,0.0232115714,0.0232224783,87720,4147,8538,13319,,,113724,2919,18316,21235,238.28493151,86974,659,177813,265446,,,,,,,,,,,,,,,
2021/2022YE,4,781,120871006,113456426,0.0607557961,0.0477302109,0.0603399999,0.1502547148,1.160559637,4613839,0.2380271416,0.0003777235,25.761166534,0.7255333736,0.0701438138,0.0138983566,0.0444115531,0.0119915881,0.0353105258,0.0075960262,0.0282752892,,0.0102244737,0.0027304472,0.0498845528,,346.65176647,45.762217693,70.914003722,47.686385241,0.1259088706,,0.110036987,0.0125557377,0.0405784439,,932.12410256,102.91025641,812.34461538,0.057079799,0.8714983479,0.7114432111,0.0674615492,0.0239612219,0.0332303747,0.0257468829,,,12585,15320,57463,,85368,,,,,,,66119,66119,,,,,,,,,,,,,,,
2021/2022YE,4,784,21296608,20923148,0.017359619,0.0175314954,0.0175314954,0.0863325747,1.1110029266,494443,,-0.205535776,60.444104859,0.6102792751,0.038262817,0.0194338999,0.0621894632,0.048657776,0.0557784564,0.0229244079,0.0384271606,,0.0063199193,,0.0977268245,,602.14464242,68.826651819,90.122983752,49.561453338,0.1825313552,,0.1201162442,0.0406271589,0.0592806648,,137.4025641,16.431794872,120.97076923,0.0010674231,0.8804112938,0.6699525447,0.0336483869,0.0469852827,0.0489488226,0.0476306142,8082,,,,,,8082,,324,324,53.178082192,19410,160,6425,25995,,,,,,,,,,,,,,,
2021/2022YE,4,788,50836161,49791963,0.0204225457,0.019863669,0.0205916961,0.1123652315,2.3213826389,11320182,,,14.18941083,0.5395148871,0.095489935,0.047453243,0.0640252044,0.0762534217,0.0869125743,0.0197629401,0.0199356797,,0.0006110644,0.000369414,0.0496716363,,514.91277126,76.771016959,103.514724,51.262565528,0.118839858,,0.1070161631,0.0124392067,0.0933740367,,274.20358974,111.88512821,162.31846154,,0.5919632988,0.5436443326,0.0523718882,0.0239278916,0.0345848987,0.0292441961,10990,655,,,4876,,16521,129,1034,1163,51.169863014,18677,11610,7629,37916,,,,,,,,,,,,,,,
2021/2022YE,4,790,36606182,36861560,-0.00692837,-0.006967672,-0.006967672,0.129873151,1.1405929544,1162767,,-0.048967308,8.1048534067,0.809070473,0.0245385225,0.008906239,0.0723845312,0.0107318036,0.0194547115,0.0126541847,0.01779427,,0.0061597598,,0.0183055048,,371.61373402,44.302556666,64.2527736,48.424774912,0.153703015,,0.1283432066,0.013597225,0.0217287897,,323.51282051,63.008205128,258.86,0.0230991184,0.8001537608,0.6641743995,0.0655709392,0.013284016,0.0039024146,0.0102463537,,,,10600,26636,,37236,,,,,,,5,5,,,,,,,,,,,,,,,
2021/2022YE,4,792,13525895,13336039,0.0139832111,0.0144394465,0.0144394465,0.0526178859,1.2104452384,678410,0.0217024809,,30.311712674,0.6271546252,0.1215130577,0.0178433246,0.0437564229,0.0119654372,0.0664758743,0.0234639905,0.0404712556,,0.0077041955,,0.0396518164,,400.97248988,48.021645022,88.381406869,48.700856515,0.1724603316,,0.1215920569,0.0313055028,0.0707279161,,91.809230769,11.307692308,80.477435897,0.0244215866,0.8765723797,0.7134190312,0.0472083561,0.0317714032,0.0325599127,0.0320318716,3602,,,,3559,,7161,,,,24.619178082,8986,,936,9922,,,,,,,,,,,,,,,
2021/2022YE,4,793,136077881,131081283,0.0362563903,0.0373190587,0.0373190587,0.0523845385,1.2374207758,4496806,0.0263413908,,27.790815542,0.5340817497,0.1605167431,0.0393528904,0.0462810676,0.0482017014,0.0650918228,0.0326849044,0.0377285366,,0.0056664597,,0.0303941242,,679.67100087,39.153526026,105.67196646,47.99801746,0.12165007,,0.0957244153,0.0181912177,0.0684946525,,779.98410256,120.67538462,656.62307692,0.0093690705,0.8418416154,0.7076521902,0.0569504542,0.0240852251,0.0244975808,0.024216344,27800,2740,3947,3688,10123,,48298,2311,6399,8710,139.96712329,51088,3477,50226,104791,,,,,,,,,,,,,,,
2021/2022YE,4,800,95311884,89579952,0.0594760889,0.0555441515,0.0603533204,0.4017459655,4.0002465954,45673714,,,43.650058652,0.527646521,0.1187820172,0.0274514163,0.0429760002,0.0304835345,0.1027211327,0.0490090274,0.0470357082,,0.0041788835,0.0001296175,0.0495861416,,644.30182887,54.35384413,107.41535565,50.10947772,0.141590752,,0.0981269495,0.0278001695,0.1112010222,,510.3974359,117.61692308,391.76666667,0.00262459,0.7675717766,0.6894004736,0.0544948723,0.0499107637,0.0511206894,0.0503468017,17160,1127,,,6571,,24858,568,6323,6891,119.77260274,43717,4908,32359,80984,,,,,,,,,,,,,,,
2021/2022YE,4,801,13369788,12937119,0.0322338616,0.0327549676,0.0327549676,0.0316714072,1.06529995,156832,0.0219235274,,36.130778557,0.6379663509,0.132337888,0.015829825,0.0360959171,0.0143007312,0.0617078074,0.0163390485,0.0309082494,,0.0102889667,,0.0442252158,,371.88140087,44.989953956,89.437099767,49.191847839,0.174023295,,0.1183626444,0.0320401026,0.0641801625,,88.793333333,10.294358974,78.491282051,0.0215789109,0.8839771986,0.7654854056,0.0431729476,0.0307788789,0.0264632628,0.0295512113,2286,,,3763,1118,,7167,,,,28.380821918,10359,,1184,11543,,,,,,,,,,,,,,,
2021/2022YE,4,802,19075894,19683910,-0.031679406,-0.031866259,-0.031866259,0.0990262894,0.8319304637,-669665,,,34.851549159,0.6019141472,0.1173243296,0.0186367215,0.0439031448,0.0127188037,0.0876474671,0.047787126,0.0266975068,,0.0036862937,,0.0396844595,,551.39190018,71.428206177,95.532321398,53.359047753,0.1595255695,,0.1230157593,0.0316495754,0.0923653063,,116.99179487,21.392307692,95.599487179,0.0347383555,0.81714694,0.5180078576,0.0385804204,0.0566857742,0.1095878341,0.0839454831,5464,,,2586,1728,,9778,,261,261,42.78630137,15617,,1346,16963,,,,,,,,,,,,,,,
2021/2022YE,4,804,62092524,59568923,0.0402364081,0.0396978683,0.040642574,0.0808009995,1.2093143411,3142544,,,26.716846492,0.6211400262,0.1307624243,0.037733673,0.0451198371,0.0203027288,0.0514665957,0.0303965097,0.0216417024,,0.0089835163,,0.0324529864,,502.19844358,57.094061918,89.857063005,51.20197742,0.0911304545,,0.1176862013,0.0230842388,0.0557734809,,382.43487179,40.770769231,338.32974359,0.0113101728,0.8846728385,0.6043703904,0.061259661,0.0435563921,0.0556495063,0.0486064768,23387,2031,,,10678,,36096,587,3692,4279,68.443835616,24982,,50049,75031,,,,,,,,,,,,,,,
2021/2022YE,4,809,9227376,9152515,0.0080463652,0.0074270126,0.0081104849,0.1167288512,1.536950453,910356,0.0103196437,,30.858967939,0.6276113405,0.1038964661,0.0104201365,0.0674127751,0.0086613552,0.0470349161,0.0139697661,0.0439914662,,0.0028554343,,0.074146344,,244.68298041,57.539056322,92.623789331,51.849221211,0.1222683625,,0.1733930084,0.0157879891,0.0498285204,,59.428205128,0.0000101,55.875384615,0.0769038271,0.940216594,0.7770030308,0.0369177688,0.1199539965,0.0245761797,0.0787440515,3048,,,,1089,7244,11381,,,,7.1315068493,2603,,93,2696,,,,,,,,,,,,,,,
2021/2022YE,4,813,110622440,108976633,0.0147255239,0.0135345663,0.0143200946,0.1023639779,0.8497096594,-6075114,0.0090496666,-0.003651092,36.834098286,0.5540147219,0.1376407697,0.0525603229,0.056295717,0.0610918623,0.0514323409,0.0130931951,0.0397788183,,0.0061795956,0.0012615372,0.026651119,,731.83746658,52.888231614,98.525084052,49.504007039,0.0712908336,,0.1052795228,0.0223431984,0.0578519258,,656.94564103,83.678974359,568.50666667,0.012511775,0.8653785506,0.7131634672,0.053173136,0.0220504379,0.0156656405,0.020013565,27115,2118,2887,2082,1208,,35410,1794,7730,9524,78.794520548,28760,6885,83828,119473,,,,,,,,,,,,,,,
2021/2022YE,4,814,46917621,48309923,-0.029401522,-0.029567323,-0.029567323,0.0851993102,1.1232858158,1151410,0.0144089897,,7.7412834382,0.5550199691,0.1369927953,0.0698204616,0.0381293661,0.0159574072,0.0523877211,0.0345257826,0.0310606184,,0.0204918866,,0.045613992,,700.54904529,60.369270008,99.006591244,48.202133314,0.1004715549,,0.0995542909,0.0213361743,0.056024801,,295.24307692,32.508205128,262.73487179,0.0089799974,0.8898934212,0.6361719728,0.0639718634,0.0477414312,0.057762832,0.0516060291,14009,773,,,,,14782,767,4146,4913,66.22739726,24173,4125,24470,52768,,,,,,,,,,,,,,,
